,game_id,title,rating,bayes_rating,std,category,mechanic,ratings,year
102,174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Scenario / Mission / Campaign Game,45304,2017
103,174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Simultaneous Action Selection,45304,2017
104,174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Solo / Solitaire Game,45304,2017
105,174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Storytelling,45304,2017
106,174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Variable Player Powers,45304,2017
107,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Action Queue,45304,2017
108,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Action Retrieval,45304,2017
109,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Campaign / Battle Card Driven,45304,2017
110,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Card Play Conflict Resolution,45304,2017
111,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Communication Limits,45304,2017
112,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Cooperative Game,45304,2017
113,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Critical Hits and Failures,45304,2017
114,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Deck Construction,45304,2017
115,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,"Deck, Bag, and Pool Building",45304,2017
116,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Grid Movement,45304,2017
117,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Hand Management,45304,2017
118,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Hexagon Grid,45304,2017
119,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Legacy Game,45304,2017
120,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Modular Board,45304,2017
121,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Once-Per-Game Abilities,45304,2017
122,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Scenario / Mission / Campaign Game,45304,2017
123,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Simultaneous Action Selection,45304,2017
124,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Solo / Solitaire Game,45304,2017
125,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Storytelling,45304,2017
126,174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Variable Player Powers,45304,2017
127,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Action Queue,45304,2017
128,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Action Retrieval,45304,2017
129,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Campaign / Battle Card Driven,45304,2017
130,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Card Play Conflict Resolution,45304,2017
131,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Communication Limits,45304,2017
132,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Cooperative Game,45304,2017
133,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Critical Hits and Failures,45304,2017
134,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Deck Construction,45304,2017
135,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,"Deck, Bag, and Pool Building",45304,2017
136,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Grid Movement,45304,2017
137,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Hand Management,45304,2017
138,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Hexagon Grid,45304,2017
139,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Legacy Game,45304,2017
140,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Modular Board,45304,2017
141,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Once-Per-Game Abilities,45304,2017
142,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Scenario / Mission / Campaign Game,45304,2017
143,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Simultaneous Action Selection,45304,2017
144,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Solo / Solitaire Game,45304,2017
145,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Storytelling,45304,2017
146,174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Variable Player Powers,45304,2017
147,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Action Queue,45304,2017
148,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Action Retrieval,45304,2017
149,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Campaign / Battle Card Driven,45304,2017
150,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Card Play Conflict Resolution,45304,2017
151,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Communication Limits,45304,2017
152,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Cooperative Game,45304,2017
153,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Critical Hits and Failures,45304,2017
154,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Deck Construction,45304,2017
155,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,"Deck, Bag, and Pool Building",45304,2017
156,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Grid Movement,45304,2017
157,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Hand Management,45304,2017
158,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Hexagon Grid,45304,2017
159,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Legacy Game,45304,2017
160,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Modular Board,45304,2017
161,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Once-Per-Game Abilities,45304,2017
162,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Scenario / Mission / Campaign Game,45304,2017
163,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Simultaneous Action Selection,45304,2017
164,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Solo / Solitaire Game,45304,2017
165,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Storytelling,45304,2017
166,174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Variable Player Powers,45304,2017
167,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Action Queue,45304,2017
168,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Action Retrieval,45304,2017
169,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Campaign / Battle Card Driven,45304,2017
170,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Card Play Conflict Resolution,45304,2017
171,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Communication Limits,45304,2017
172,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Cooperative Game,45304,2017
173,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Critical Hits and Failures,45304,2017
174,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Deck Construction,45304,2017
175,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,"Deck, Bag, and Pool Building",45304,2017
176,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Grid Movement,45304,2017
177,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Hand Management,45304,2017
178,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Hexagon Grid,45304,2017
179,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Legacy Game,45304,2017
180,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Modular Board,45304,2017
