game_id,title,rating,bayes_rating,std,category,mechanic
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Dice,Tech Trees / Tech Tracks
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Dice,Variable Player Powers
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fantasy,Cooperative Game
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fantasy,"Deck, Bag, and Pool Building"
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fantasy,Dice Rolling
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fantasy,Minimap Resolution
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fantasy,Role Playing
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fantasy,Solo / Solitaire Game
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fantasy,Tech Trees / Tech Tracks
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fantasy,Variable Player Powers
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fighting,Cooperative Game
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fighting,"Deck, Bag, and Pool Building"
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fighting,Dice Rolling
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fighting,Minimap Resolution
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fighting,Role Playing
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fighting,Solo / Solitaire Game
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fighting,Tech Trees / Tech Tracks
235802,too_many_bones_undertow,8.76914,7.14766,1.29365,Fighting,Variable Player Powers
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Action Queue
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Action Retrieval
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Campaign / Battle Card Driven
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Card Play Conflict Resolution
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Communication Limits
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Cooperative Game
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Critical Hits and Failures
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Deck Construction
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,"Deck, Bag, and Pool Building"
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Grid Movement
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Hand Management
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Hexagon Grid
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Legacy Game
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Modular Board
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Once-Per-Game Abilities
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Scenario / Mission / Campaign Game
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Simultaneous Action Selection
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Solo / Solitaire Game
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Storytelling
174430,gloomhaven,8.76798,8.53089,1.63005,Adventure,Variable Player Powers
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Action Queue
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Action Retrieval
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Campaign / Battle Card Driven
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Card Play Conflict Resolution
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Communication Limits
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Cooperative Game
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Critical Hits and Failures
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Deck Construction
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,"Deck, Bag, and Pool Building"
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Grid Movement
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Hand Management
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Hexagon Grid
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Legacy Game
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Modular Board
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Once-Per-Game Abilities
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Scenario / Mission / Campaign Game
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Simultaneous Action Selection
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Solo / Solitaire Game
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Storytelling
174430,gloomhaven,8.76798,8.53089,1.63005,Exploration,Variable Player Powers
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Action Queue
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Action Retrieval
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Campaign / Battle Card Driven
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Card Play Conflict Resolution
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Communication Limits
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Cooperative Game
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Critical Hits and Failures
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Deck Construction
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,"Deck, Bag, and Pool Building"
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Grid Movement
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Hand Management
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Hexagon Grid
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Legacy Game
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Modular Board
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Once-Per-Game Abilities
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Scenario / Mission / Campaign Game
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Simultaneous Action Selection
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Solo / Solitaire Game
